最小統計區代碼,X,Y
A6304-0740-00,303523.54929,2772238.61971
A6304-0741-00,302555.169,2772234.15879
A6304-0742-00,303189.02441,2772230.49603
A6304-0743-00,304807.30697,2772228.46354
A6304-0744-00,303605.77738,2772225.54128
A6304-0745-00,303428.66632,2772224.42732
A6304-0746-00,303722.77379,2772224.32839
A6304-0747-00,302788.13593,2772224.06042
A6304-0748-00,302844.71333,2772222.63476
A6304-0749-00,302677.94243,2772218.1666
A6304-0750-00,302907.98182,2772221.13403
A6304-0751-00,303068.18657,2772219.82736
A6304-0752-00,302987.54967,2772219.21223
A6304-0753-00,303129.97686,2772219.03016
A6304-0754-00,303296.31813,2772208.12385
A6304-0755-00,303187.7175,2772206.19638
A6304-0756-00,304468.1564,2772205.02496
A6304-0757-00,304622.74537,2772201.98287
A6304-0758-00,303427.86523,2772192.30839
A6304-0759-00,304863.36442,2772186.68114
A6304-0760-00,304745.59427,2772179.46431
A6304-0761-00,302927.81963,2772176.41076
A6304-0762-00,303605.90758,2772179.8894
A6304-0763-00,302665.02931,2772175.14491
A6304-0764-00,303067.51337,2772173.10669
A6304-0765-00,303171.99391,2772169.94415
A6304-0766-00,304582.59731,2772160.43467
A6304-0767-00,304639.17314,2772163.90861
A6304-0768-00,302552.96632,2772156.44907
A6304-0769-00,303427.53584,2772154.27691
A6304-0770-00,304281.34253,2772149.59291
A6304-0771-00,303336.93887,2772150.28988
A6304-0772-00,303710.31946,2772146.25491
A6304-0773-00,304467.52699,2772145.46675
A6304-0774-00,303815.12238,2772143.17262
A6304-0775-00,303270.99635,2772141.2053
A6304-0776-00,302927.14299,2772134.22455
A6304-0777-00,303594.01433,2772131.63608
A6304-0778-00,302804.87186,2772130.17886
A6304-0779-00,303524.53756,2772132.32858
A6304-0780-00,304864.34061,2772132.19024
A6304-0781-00,304805.16748,2772130.69492
A6304-0782-00,302631.80793,2772131.33519
A6304-0783-00,303066.70506,2772129.04859
A6304-0784-00,304739.49359,2772131.42199
A6304-0785-00,302716.16528,2772128.43496
A6304-0786-00,304596.35942,2772119.53592
A6304-0787-00,304638.51236,2772125.10285
A6304-0788-00,303145.29351,2772122.33017
A6304-0789-00,303203.05581,2772116.82194
A6304-0790-00,303337.68728,2772113.61891
A6304-0791-00,303399.64394,2772114.76489
A6304-0792-00,303464.48572,2772113.36208
A6304-0793-00,304755.75297,2772113.14115
A6304-0794-00,303974.18143,2772100.3624
A6304-0795-00,304119.37359,2772113.59344
A6304-0796-00,303065.02867,2772093.5777
A6304-0797-00,302885.5762,2772087.89293
A6304-0798-00,302934.97349,2772088.01042
A6304-0799-00,302987.50454,2772087.59979
A6304-0800-00,304337.83133,2772084.98122
A6304-0801-00,304466.41147,2772082.22664
A6304-0802-00,304622.79882,2772078.10446
A6304-0803-00,303167.68097,2772075.16293
A6304-0804-00,303426.5328,2772071.19873
A6304-0805-00,304745.71228,2772072.55414
A6304-0806-00,304221.68142,2772073.19128
A6304-0807-00,303562.65262,2772069.1286
A6304-0808-00,303708.58783,2772067.67277
A6304-0809-00,303294.16673,2772061.25466
A6304-0810-00,302623.37461,2772067.79978
A6304-0811-00,303064.24402,2772064.61536
A6304-0812-00,304806.04578,2772058.62939
A6304-0813-00,304864.09631,2772052.96802
A6304-0814-00,304277.03273,2772046.09401
A6304-0815-00,304465.93535,2772042.04178
A6304-0816-00,304621.11385,2772037.40336
A6304-0817-00,302841.45907,2772035.14526
A6304-0818-00,302911.84011,2772039.47876
A6304-0819-00,303035.1612,2772031.92656
A6304-0820-00,303079.98187,2772030.91606
A6304-0821-00,303129.85668,2772030.37465
A6304-0822-00,303190.3058,2772029.36343
A6304-0823-00,303426.51093,2772027.66219
A6304-0824-00,304328.85721,2772023.04632
A6304-0825-00,303562.30027,2772026.06014
A6304-0826-00,303708.97267,2772024.56917
A6304-0827-00,304732.49688,2772018.79239
A6304-0828-00,302813.66061,2772012.03306
A6304-0829-00,302960.22072,2772008.97007
A6304-0830-00,304797.08126,2772010.56259
A6304-0831-00,304210.95607,2772011.59972
A6304-0832-00,304465.27283,2772007.20486
A6304-0833-00,304621.49094,2772001.99969
A6304-0834-00,303814.77131,2771996.11801
A6304-0835-00,302661.03883,2771991.04815
A6304-0836-00,303062.03028,2771988.76317
A6304-0837-00,303119.76083,2771987.88847
A6304-0838-00,303180.78013,2771986.89903
A6304-0839-00,303294.88107,2771985.65208
A6304-0840-00,303426.73226,2771983.90572
A6304-0841-00,303562.0369,2771982.44247
A6304-0842-00,303709.13477,2771980.65466
A6304-0843-00,304464.195,2771979.0981
A6304-0844-00,304807.19316,2771969.93034
A6304-0845-00,304216.43275,2771971.91221
A6304-0846-00,304328.35471,2771969.42489
A6304-0847-00,304620.44388,2771962.96
A6304-0848-00,304464.18375,2771956.62461
A6304-0849-00,303076.00657,2771947.03109
A6304-0850-00,303127.97789,2771944.49165
A6304-0851-00,303158.69284,2771943.65098
A6304-0852-00,303996.1022,2771938.34052
A6304-0853-00,304096.79879,2771938.00333
A6304-0854-00,302819.16351,2771937.69937
A6304-0855-00,302929.88035,2771934.43097
A6304-0856-00,303257.57001,2771934.42114
A6304-0857-00,303302.51539,2771931.78838
A6304-0858-00,302988.59242,2771932.88775
A6304-0859-00,303031.9852,2771930.76368
A6304-0860-00,303561.10802,2771931.55247
A6304-0861-00,303708.35164,2771930.50443
A6304-0862-00,303902.74412,2771928.04334
A6304-0863-00,303180.8611,2771924.73092
A6304-0864-00,304201.65135,2771923.35809
A6304-0865-00,304314.0204,2771920.13221
A6304-0866-00,302540.94968,2771920.10534
A6304-0867-00,304463.43301,2771917.03298
A6304-0868-00,304616.192,2771915.1425
A6304-0869-00,304064.01794,2771912.32252
A6304-0870-00,304737.15903,2771912.19987
A6304-0871-00,303086.00648,2771912.17419
A6304-0872-00,304866.14724,2771910.84205
A6304-0873-00,304807.41413,2771910.08047
A6304-0874-00,302597.61658,2771890.89055
A6304-0875-00,302681.979,2771890.27697
A6304-0876-00,303560.10512,2771884.69265
A6304-0877-00,303902.41899,2771883.98557
A6304-0878-00,303707.8233,2771883.84313
A6304-0879-00,304018.52302,2771883.45348
A6304-0880-00,303277.38154,2771883.17557
A6304-0881-00,302875.5073,2771880.93372
A6304-0882-00,303407.99413,2771878.64852
A6304-0883-00,304356.74455,2771873.99557
A6304-0884-00,304615.77741,2771872.72899
A6304-0885-00,304764.289,2771870.04157
A6304-0886-00,303121.59197,2771870.03175
A6304-0887-00,304462.34312,2771868.92678
A6304-0888-00,303813.23958,2771864.34512
A6304-0889-00,304119.50416,2771862.26769
A6304-0890-00,304242.58258,2771860.60329
A6304-0891-00,303559.21862,2771846.84256
A6304-0892-00,303276.74274,2771846.30768
A6304-0893-00,303902.12678,2771845.81381
A6304-0894-00,303707.61392,2771845.84243
A6304-0895-00,304018.59304,2771845.36004
A6304-0896-00,304615.18503,2771841.81327
A6304-0897-00,304865.33988,2771839.71235
A6304-0898-00,302879.10839,2771833.63627
A6304-0899-00,302648.45647,2771831.43326
A6304-0900-00,304763.93489,2771824.29425
A6304-0901-00,304461.71136,2771823.4013
A6304-0902-00,302755.13666,2771817.83204
A6304-0903-00,302807.51598,2771814.8864
A6304-0904-00,303276.34123,2771812.92544
A6304-0905-00,304327.37903,2771810.13091
A6304-0906-00,303706.58199,2771804.87824
A6304-0907-00,304137.84846,2771803.63378
A6304-0908-00,304018.07482,2771802.53668
A6304-0909-00,304092.57748,2771794.78043
A6304-0910-00,302876.39315,2771788.52422
A6304-0911-00,303558.39408,2771786.21379
A6304-0912-00,303812.16455,2771784.28997
A6304-0913-00,302618.00859,2771784.22765
A6304-0914-00,303906.27219,2771787.64756
A6304-0915-00,304614.36323,2771780.20564
A6304-0916-00,303427.22045,2771771.70618
A6304-0917-00,304439.09001,2771769.11336
A6304-0918-00,304506.19029,2771764.92269
A6304-0919-00,304229.14428,2771764.83503
A6304-0920-00,303706.27432,2771762.42666
A6304-0921-00,303874.43024,2771761.23727
A6304-0922-00,304017.6722,2771760.44279
A6304-0923-00,302961.31836,2771754.70759
A6304-0924-00,303290.88742,2771752.54509
A6304-0925-00,303124.2331,2771750.2148
A6304-0926-00,304353.97598,2771749.31393
A6304-0927-00,302781.13917,2771746.90391
A6304-0928-00,304120.06051,2771742.53182
A6304-0929-00,302874.96391,2771742.27752
A6304-0930-00,303426.71208,2771728.91623
A6304-0931-00,304294.88825,2771724.71937
A6304-0932-00,302560.42756,2771725.35736
A6304-0933-00,303901.93416,2771723.81983
A6304-0934-00,303380.95071,2771723.49803
A6304-0935-00,304017.67477,2771723.14275
A6304-0936-00,303451.50992,2771716.99544
A6304-0937-00,304502.16254,2771718.30452
A6304-0938-00,304422.78469,2771717.65273
A6304-0939-00,304762.00778,2771714.07816
A6304-0940-00,302655.54124,2771716.83637
A6304-0941-00,304863.61229,2771711.54348
A6304-0942-00,304667.67839,2771706.0263
A6304-0943-00,303558.072,2771697.2667
A6304-0944-00,303705.88105,2771696.85857
A6304-0945-00,303866.39851,2771690.66639
A6304-0946-00,302778.41434,2771693.79329
A6304-0947-00,302874.68863,2771689.48611
A6304-0948-00,304574.74133,2771681.16783
A6304-0949-00,303295.33065,2771679.13934
A6304-0950-00,304062.53051,2771675.89958
A6304-0951-00,304263.98057,2771672.72362
A6304-0952-00,304414.66275,2771670.18741
A6304-0953-00,302560.68541,2771636.5094
A6304-0954-00,302664.35616,2771626.97844
A6304-0955-00,302772.27623,2771627.90693
A6304-0956-00,302920.35579,2771623.59309
A6304-0957-00,303309.44472,2771616.33767
A6304-0958-00,304123.69719,2771616.29919
A6304-0959-00,303428.96493,2771614.1548
A6304-0960-00,303557.33875,2771613.8002
A6304-0961-00,303910.80665,2771613.51254
A6304-0962-00,303705.73052,2771613.37894
A6304-0963-00,304023.26678,2771612.78981
A6304-0964-00,303110.71859,2771615.61485
A6304-0965-00,304283.97277,2771608.05088
A6304-0966-00,303223.11702,2771602.81194
A6304-0967-00,304433.63939,2771604.88552
A6304-0968-00,304612.1211,2771603.28505
A6304-0969-00,303820.69716,2771590.83937
A6304-0970-00,304798.94181,2771590.83636
A6304-0971-00,304198.38459,2771586.22045
A6304-0972-00,303079.24848,2771585.50051
A6304-0973-00,304711.9115,2771584.2554
A6304-0974-00,302903.58932,2771580.63953
A6304-0975-00,302756.53064,2771576.16904
A6304-0976-00,304840.34373,2771568.73312
A6304-0977-00,304871.00926,2771567.72763
A6304-0978-00,303094.72016,2771563.09567
A6304-0979-00,304122.82269,2771558.36571
A6304-0980-00,303315.83632,2771556.10099
A6304-0981-00,303428.15615,2771555.60925
A6304-0982-00,303910.46247,2771554.86955
A6304-0983-00,304022.86679,2771554.59305
A6304-0984-00,303556.89464,2771554.70877
A6304-0985-00,303705.18531,2771553.47055
A6304-0986-00,304284.33125,2771549.28997
A6304-0987-00,302653.21352,2771549.5506
A6304-0988-00,302893.71032,2771542.21561
A6304-0989-00,304581.28339,2771543.34038
A6304-0990-00,302557.85558,2771543.36581
A6304-0991-00,304731.89118,2771537.03563
A6304-0992-00,303081.63863,2771535.94872
A6304-0993-00,302744.73165,2771533.66623
A6304-0994-00,303218.88899,2771527.61355
A6304-0995-00,304626.7363,2771523.97299
A6304-0996-00,303892.25731,2771511.41546
A6304-0997-00,304060.69086,2771511.29604
A6304-0998-00,302874.89605,2771508.34323
A6304-0999-00,303379.02626,2771506.84568
A6304-1000-00,303556.10946,2771506.22788
A6304-1001-00,303703.40066,2771505.30822
A6304-1002-00,304766.33419,2771505.27804
A6304-1003-00,302528.66176,2771501.90192
A6304-1004-00,303028.85268,2771497.89365
A6304-1005-00,304433.52154,2771498.01709
A6304-1006-00,303082.59518,2771496.48036
A6304-1007-00,304564.42816,2771494.93901
A6304-1008-00,302619.70491,2771495.51539
A6304-1009-00,302705.67954,2771491.46274
A6304-1010-00,303244.40776,2771487.66483
A6304-1011-00,303805.17041,2771486.55273
A6304-1012-00,304648.5458,2771485.22105
A6304-1013-00,304252.6504,2771484.77986
A6304-1014-00,302925.18659,2771478.64818
A6304-1015-00,302762.25196,2771476.5938
A6304-1016-00,304073.26315,2771467.1814
A6304-1017-00,303207.4567,2771463.46975
A6304-1018-00,303023.26926,2771463.2632
A6304-1019-00,304773.50898,2771458.17537
A6304-1020-00,304859.4087,2771460.99245
A6304-1021-00,302820.56046,2771460.17505
A6304-1022-00,304671.86248,2771452.29849
A6304-1023-00,303386.93405,2771455.30584
A6304-1024-00,302524.15421,2771455.62412
A6304-1025-00,304219.91792,2771454.23844
A6304-1026-00,302910.46234,2771451.51792
A6304-1027-00,304576.06097,2771449.5897
A6304-1028-00,302600.0277,2771441.80784
A6304-1029-00,303730.38449,2771440.10411
A6304-1030-00,303908.79995,2771442.72777
A6304-1031-00,303115.84784,2771440.33888
A6304-1032-00,303266.9436,2771436.26183
A6304-1033-00,302689.68912,2771425.98345
A6304-1034-00,302903.58866,2771423.7105
A6304-1035-00,303196.11232,2771418.53254
A6304-1036-00,304072.82251,2771417.71204
A6304-1037-00,303007.94695,2771414.01183
A6304-1038-00,302750.28383,2771411.4378
A6304-1039-00,303397.6473,2771408.58753
A6304-1040-00,303278.07282,2771406.47319
A6304-1041-00,303102.19083,2771402.16784
A6304-1042-00,302786.7788,2771400.66215
A6304-1043-00,304621.09611,2771397.62409
A6304-1044-00,303807.91235,2771395.73741
A6304-1045-00,304767.82849,2771394.68523
A6304-1046-00,303581.67688,2771393.90014
A6304-1047-00,302835.64726,2771387.38139
A6304-1048-00,303192.68414,2771382.02097
A6304-1049-00,302580.74155,2771382.71848
A6304-1050-00,304466.10527,2771380.01423
A6304-1051-00,302475.39348,2771372.30749
A6304-1052-00,303095.06404,2771374.01658
A6304-1053-00,303729.22382,2771372.27189
A6304-1054-00,303898.4079,2771370.29549
A6304-1055-00,302903.50444,2771369.75152
A6304-1056-00,302513.77012,2771369.30768
A6304-1057-00,303407.48771,2771368.75952
A6304-1058-00,304058.82376,2771367.71124
A6304-1059-00,303297.74544,2771366.72727
A6304-1060-00,303182.30247,2771356.97451
A6304-1061-00,302686.19395,2771356.60872
A6304-1062-00,304619.83721,2771351.85388
A6304-1063-00,302988.52122,2771349.11542
A6304-1064-00,304767.02779,2771348.34859
A6304-1065-00,303269.464,2771342.87275
A6304-1066-00,304277.29902,2771338.24848
A6304-1067-00,302769.69172,2771336.50895
A6304-1068-00,302558.29565,2771331.36323
A6304-1069-00,303419.11042,2771329.52815
A6304-1070-00,303728.58119,2771328.75109
A6304-1071-00,303079.41304,2771326.88769
A6304-1072-00,303799.45623,2771326.9311
A6304-1073-00,304857.28481,2771325.90011
A6304-1074-00,303889.92799,2771324.92417
A6304-1075-00,304019.79211,2771322.80797
A6304-1076-00,303192.152,2771317.42364
A6304-1077-00,303333.39652,2771315.95203
A6304-1078-00,302857.06619,2771313.92394
A6304-1079-00,302625.40219,2771312.49474
A6304-1080-00,304464.94916,2771311.96747
A6304-1081-00,304602.22713,2771305.60399
A6304-1082-00,304633.79879,2771313.04511
A6304-1083-00,304766.23638,2771307.08467
A6304-1084-00,303169.48478,2771297.76401
A6304-1085-00,302676.46995,2771299.93154
A6304-1086-00,304118.83781,2771294.88267
A6304-1087-00,303267.57297,2771294.44138
A6304-1088-00,302714.96552,2771293.84491
A6304-1089-00,303432.03237,2771284.30234
A6304-1090-00,303553.39999,2771282.33517
A6304-1091-00,302754.23003,2771281.87072
A6304-1092-00,303701.22858,2771279.78584
A6304-1093-00,303830.23975,2771277.70047
A6304-1094-00,303920.54324,2771276.16804
A6304-1095-00,304019.4173,2771274.63093
A6304-1096-00,303016.18679,2771273.3609
A6304-1097-00,302540.17053,2771272.49443
A6304-1098-00,302806.82148,2771268.9497
A6304-1099-00,302461.61256,2771265.45983
A6304-1100-00,304463.18844,2771266.32029
A6304-1101-00,304573.44984,2771264.68788
A6304-1102-00,304660.38081,2771263.08899
A6304-1103-00,304717.90194,2771261.86912
A6304-1104-00,304762.54152,2771261.08034
A6304-1105-00,304810.31713,2771260.03668
A6304-1106-00,303362.73845,2771255.4905
A6304-1107-00,303258.32718,2771258.55731
A6304-1108-00,302876.23158,2771249.13374
A6304-1109-00,302638.21126,2771240.62208
A6304-1110-00,303194.0286,2771229.91814
A6304-1111-00,303520.43254,2771226.30405
A6304-1112-00,304220.22492,2771222.81738
A6304-1113-00,302772.26671,2771219.51257
A6304-1114-00,303819.73409,2771220.65334
A6304-1115-00,304462.75165,2771221.35371
A6304-1116-00,304566.44554,2771220.45829
A6304-1117-00,303698.5939,2771220.84594
A6304-1118-00,303910.30659,2771219.68444
A6304-1119-00,303979.54485,2771218.87184
A6304-1120-00,304041.49669,2771217.97569
A6304-1121-00,304116.65883,2771217.99451
A6304-1122-00,302951.41545,2771214.92957
A6304-1123-00,304339.55043,2771210.25
A6304-1124-00,304656.2931,2771210.3438
A6304-1125-00,304746.68089,2771209.59804
A6304-1126-00,304781.24637,2771201.26715
A6304-1127-00,302863.34391,2771201.77276
A6304-1128-00,303324.6706,2771199.97916
A6304-1129-00,304461.56704,2771190.32554
A6304-1130-00,303039.7318,2771191.72378
A6304-1131-00,304855.31833,2771190.8372
A6304-1132-00,304599.64812,2771186.64899
A6304-1133-00,304213.90399,2771181.44934
A6304-1134-00,303536.94864,2771173.75632
A6304-1135-00,303680.25014,2771170.55674
A6304-1136-00,303754.29398,2771170.80835
A6304-1137-00,303797.45639,2771170.19053
A6304-1138-00,303844.68058,2771169.50997
A6304-1139-00,303433.67959,2771160.42112
A6304-1140-00,303175.11314,2771153.22055
A6304-1141-00,304460.7211,2771149.53129
A6304-1142-00,304764.87748,2771147.10013
A6304-1143-00,303302.76977,2771132.92784
A6304-1144-00,304661.0346,2771134.66877
A6304-1145-00,303406.72137,2771127.91655
A6304-1146-00,303674.20608,2771126.54784
A6304-1147-00,303749.43973,2771125.63373
A6304-1148-00,303797.37671,2771125.66638
A6304-1149-00,303845.48872,2771125.22263
A6304-1150-00,303440.38586,2771122.57881
A6304-1151-00,304338.81158,2771124.11618
A6304-1152-00,304578.73321,2771120.67606
A6304-1153-00,304255.1509,2771117.67095
A6304-1154-00,303383.35283,2771107.7308
A6304-1155-00,303560.3158,2771111.33727
A6304-1156-00,304189.82684,2771093.45164
A6304-1157-00,304827.6855,2771090.43428
A6304-1158-00,304121.73394,2771093.56227
A6304-1159-00,304464.10987,2771082.11552
A6304-1160-00,303668.91725,2771073.38472
A6304-1161-00,303751.141,2771072.68142
A6304-1162-00,303332.36526,2771071.12851
A6304-1163-00,303979.00979,2771065.0805
A6304-1164-00,303520.43248,2771067.81957
A6304-1165-00,304348.41174,2771048.44845
A6304-1166-00,303806.43976,2771040.8936
A6304-1167-00,304267.51294,2771034.49938
A6304-1168-00,304692.84672,2771035.03797
A6304-1169-00,303487.68646,2771030.99148
A6304-1170-00,303748.03786,2771031.23207
A6304-1171-00,303595.08192,2771025.22977
A6304-1172-00,303684.27006,2771022.86718
A6304-1173-00,304192.10581,2771011.4448
A6304-1174-00,304356.00706,2770998.45512
A6304-1175-00,303814.76723,2770993.56863
A6304-1176-00,304550.19424,2770995.01442
A6304-1177-00,303742.86322,2770992.09093
A6304-1178-00,304771.63521,2770979.92644
A6304-1179-00,304815.26061,2770985.81696
A6304-1180-00,304857.05688,2770981.90053
A6304-1181-00,303683.58438,2770979.82397
A6304-1182-00,304368.70647,2770943.95739
A6304-1183-00,304589.33248,2770934.06847
A6304-1184-00,304235.12164,2770921.10913
A6304-1185-00,303872.23967,2770923.04222
A6304-1186-00,304109.05667,2770914.76828
A6304-1187-00,303967.74111,2770905.62832
A6304-1188-00,304735.38466,2770904.22862
A6304-1189-00,304054.0846,2770897.71781
A6304-1190-00,304856.10979,2770891.59489
A6304-1191-00,304005.21247,2770880.33483
A6304-1192-00,304705.44628,2770871.11667
A6304-1193-00,304378.51178,2770869.10204
A6304-1194-00,304474.87561,2770865.31579
A6304-1195-00,304633.47881,2770861.93656
A6304-1196-00,304543.98356,2770860.80484
A6305-0001-00,301897.40252,2771280.20259
A6305-0002-00,301689.86388,2771250.801
A6305-0003-00,302040.66327,2771209.2796
A6305-0004-00,301521.56939,2771148.38085
A6305-0005-00,301891.57745,2771149.25224
A6305-0006-00,302249.51579,2771140.27624
A6305-0007-00,302609.44366,2771135.61233
A6305-0008-00,302740.13878,2771115.5296
A6305-0009-00,302791.11521,2771106.9804
A6305-0010-00,301501.27595,2771077.67723
A6305-0011-00,301647.83598,2771056.44417
