,統一編號,商業名稱,商業地址,登記狀態,Type
154888,88149597,御盛食品工作室,臺北市松山區南京東路5段250巷18弄8號1樓,核准設立,餐廳餐館
154889,88150046,秋肯企業社,臺北市大安區大學里新生南路3段94巷8號1樓,核准設立,餐廳餐館
154890,88150117,有您真好餐廳,臺北市萬華區華西街26巷13號1樓,核准設立,餐廳餐館
154892,88150313,碧東伽工作室,臺北市中山區林森北路72號,核准設立,餐廳餐館
154894,88150708,長長飲食文化商行,臺北市北投區一德里大度路3段270巷73號,核准設立,餐廳餐館
154895,88150812,晴朗商號,臺北市南港區興中路80巷9號,核准設立,餐廳餐館
154896,88151354,甜芋堂商行,臺北市信義區敦厚里永吉路30巷106號1樓,核准設立,餐廳餐館
154898,88151690,池師父小吃店,臺北市大安區復興南路2段192之1號,核准設立,餐廳餐館
154899,88151951,昇佳餐廳,臺北市中山區長安東路1段53巷2之4號1樓,核准設立,餐廳餐館
154900,88152001,小榆小吃店,臺北市中山區龍江路330號,核准設立,餐廳餐館
154902,88152348,隨饗起企業社,臺北市南港區昆陽街79號,核准設立,餐廳餐館
154903,88152425,食餉小吃店,臺北市大安區臨江街103號1樓,核准設立,餐廳餐館
154905,88152591,后滿倉商行,臺北市內湖區內湖路2段379號,核准設立,餐廳餐館
154906,88152804,富達燒烤飯食堂,臺北市士林區忠義街120號1樓,核准設立,餐廳餐館
154908,88152950,阿玲熱炒,臺北市北投區西安街2段91號1樓,核准設立,餐廳餐館
154910,88153108,香窩餐酒館,臺北市中山區錦州街5號2樓、2樓之2,核准設立,餐廳餐館
154911,88153352,少煩商號,臺北市內湖區康樂街97號,核准設立,餐廳餐館
154912,88153368,無休咖啡,臺北市士林區天母西路41巷8號,核准設立,餐廳餐館
154913,88153439,鴻翔小吃店,臺北市內湖區內湖路1段323巷4弄8號,核准設立,餐廳餐館
154915,88153677,早點過來商行,臺北市大安區和平東路3段228巷25號1樓,核准設立,餐廳餐館
154916,88154296,瑞宇商行,臺北市松山區八德路3段168號1樓,核准設立,餐廳餐館
154917,88154465,合鑫早午餐,臺北市信義區松友里松山路604號1樓,核准設立,餐廳餐館
154918,88154492,廷和小吃店,臺北市中正區羅斯福路4段24巷12弄10之1號1樓,核准設立,餐廳餐館
154919,88154556,北投牛小弟小吃店,臺北市北投區清江里清江路30號1樓,核准設立,餐廳餐館
154920,88155443,大吉屋,臺北市信義區吳興街156巷83號1樓,核准設立,餐廳餐館
154921,88155464,綠米簡餐小館,臺北市中山區四平街118號1樓,核准設立,餐廳餐館
154922,88155794,食屋商行,臺北市內湖區康寧路1段84號1樓,核准設立,餐廳餐館
154923,88155865,小肚子私房料理餐館,臺北市士林區德華里福華路141巷6號1樓,核准設立,餐廳餐館
154924,88155942,零零貳鹹酥雞小吃店,臺北市中山區錦州街241巷1弄20號1樓,核准設立,餐廳餐館
154925,88156702,大安食尚企業社,臺北市萬華區桂林路155號,核准設立,餐廳餐館
154928,88157553,日出壽司店,臺北市松山區吉祥里光復北路11巷81號,核准設立,餐廳餐館
154929,88157765,維客義式廚房台大店,臺北市大安區羅斯福路3段333巷2之1號,核准設立,餐廳餐館
154930,88158379,滿鑫閣餐飲行,臺北市信義區莊敬路401號,核准設立,餐廳餐館
154931,88158407,食饌小館,臺北市松山區民權東路3段160巷19弄2號1樓,核准設立,餐廳餐館
154932,88158928,絲路異國小館,臺北市中正區辛亥路1段27號1樓,核准設立,餐廳餐館
154933,88159074,瀧和商行,臺北市大安區和平東路2段183號1樓,核准設立,餐廳餐館
154934,88159237,泉州鑫廚房,臺北市中正區泉州街18之3號,核准設立,餐廳餐館
154936,88159617,喫茶小豆咖啡商行,臺北市松山區南京東路3段256巷47號1樓,核准設立,餐廳餐館
154937,88159692,打漁鋪食堂,臺北市中山區復興北路514巷49號,核准設立,餐廳餐館
154938,88160620,惟蔬商行,臺北市松山區復興北路313巷38號,核准設立,餐廳餐館
154939,88160635,擎利商行,臺北市中山區北安路571之2號1樓,核准設立,餐廳餐館
154940,88160699,盛鮮香鐵板燒小吃店,臺北市中山區新生北路1段166號1樓,核准設立,餐廳餐館
154941,88160945,雞氏商號,臺北市信義區光復南路419巷76號1樓,核准設立,餐廳餐館
154942,88161091,錦力餐飲館,臺北市中山區錦州街372號1樓,核准設立,餐廳餐館
154943,88161634,茗順商行,臺北市文山區木柵路3段11號1樓,核准設立,餐廳餐館
154945,88162084,歐趴餐坊,臺北市士林區士東路260之1號,核准設立,餐廳餐館
154946,88162227,甜拾工作室,臺北市中山區合江街168號1樓,核准設立,餐廳餐館
154947,88162599,翁翁小館,臺北市松山區新東街19號,核准設立,餐廳餐館
154948,88162900,蚵南小吃店,臺北市大安區延吉街233之4號,核准設立,餐廳餐館
154951,88163149,大琩麻油雞店,臺北市萬華區梧州街46號,核准設立,餐廳餐館
154952,88163295,奕勤餐坊,臺北市信義區松山路441號1樓,核准設立,餐廳餐館
154953,88163491,品葒小吃店,臺北市松山區民生東路5段238號1樓,核准設立,餐廳餐館
154954,88163719,卡洛琳小店,臺北市松山區八德路4段245巷58號,核准設立,餐廳餐館
154955,88164153,寬姐麻辣食堂,臺北市松山區敦化北路222巷37號,核准設立,餐廳餐館
154956,88165548,大龍粥舖,臺北市大同區保安里重慶北路3段307號,核准設立,餐廳餐館
154957,88166856,三口李子餐飲店,臺北市北投區尊賢街247之1號1樓,核准設立,餐廳餐館
154958,88167172,早呀古早味粉漿蛋餅店,臺北市大安區永康街6巷10號,核准設立,餐廳餐館
154959,88173293,友情歲月早餐店,臺北市信義區吳興街284巷5之8號,核准設立,餐廳餐館
154961,88180013,辻葉小吃店,臺北市大安區泰順街33之5號1樓,核准設立,餐廳餐館
154962,88195472,麗德餐坊林森五店,臺北市中山區林森北路159巷57號1樓,核准設立,餐廳餐館
154963,88195867,城翔早午餐,臺北市信義區虎林街132巷44號1樓,核准設立,餐廳餐館
154964,88200995,新東五號麵館,臺北市松山區新東街5號1樓,核准設立,餐廳餐館
154965,88201185,雅米自助餐店,臺北市大同區民生西路323號,核准設立,餐廳餐館
154966,88201208,豪紳餐廳,臺北市中山區林森北路107巷41號地下,核准設立,餐廳餐館
154967,88201328,富名事業社,臺北市大安區敦化南路1段160巷32號,核准設立,餐廳餐館
154968,88201431,僑美鵝肉店,臺北市中正區中華路2段377之1號1樓,核准設立,餐廳餐館
154969,88201559,品越商行,臺北市信義區莊敬路441號1樓,核准設立,餐廳餐館
154970,88201586,不想早起美食館,臺北市南港區新民街76號1樓,核准設立,餐廳餐館
154971,88201592,玉葵屋,臺北市文山區興隆路2段237號,核准設立,餐廳餐館
154972,88201636,李家傳統嫩豆花,臺北市松山區南京東路5段291巷8號1樓,核准設立,餐廳餐館
154973,88201663,佳安猴商行,臺北市中山區松江路34號1樓,核准設立,餐廳餐館
154974,88201734,人間關係商號,臺北市大安區敦化南路1段160巷9號,核准設立,餐廳餐館
154975,88201755,麗姐麻油雞企業社,臺北市中山區長安東路1段53巷20號,核准設立,餐廳餐館
154976,88201811,鐵飯腕商行,臺北市信義區虎林街132巷51號,核准設立,餐廳餐館
154977,88201848,半夜早餐好好吃店,臺北市中正區汀州路3段125號1樓,核准設立,餐廳餐館
154978,88201869,三將國際企業社,臺北市松山區健康路220號,核准設立,餐廳餐館
154979,88201946,叄食穗工作室,臺北市松山區敦化北路120巷16號1樓,核准設立,餐廳餐館
154980,88201951,海山雞肉飯,臺北市中正區汀州路3段151號1樓,核准設立,餐廳餐館
154981,88201973,開口笑早餐店,臺北市文山區育英街11之6號,核准設立,餐廳餐館
154982,88202017,石牌便當店,臺北市北投區西安街2段89號,核准設立,餐廳餐館
154983,88202059,佳樂食堂,臺北市大同區延平北路3段108之1號1樓,核准設立,餐廳餐館
154984,88202071,饗食牛排屋,臺北市中山區吉林路351號,核准設立,餐廳餐館
154985,88202163,漂浮台北餐廳,臺北市大同區南京西路340號,核准設立,餐廳餐館
154987,88202282,人客各來商行,臺北市信義區松山路146號1樓,核准設立,餐廳餐館
154988,88202332,奇樂商行,臺北市內湖區成功路4段182巷8弄1號,核准設立,餐廳餐館
154989,88202380,盒心肌群商行,臺北市大同區承德路1段77之2號,核准設立,餐廳餐館
154990,88202467,金鑫旺小吃店,臺北市萬華區興寧街48號1樓,核准設立,餐廳餐館
154991,88202488,將進酒餐飲店,臺北市信義區信義路6段82之1號1樓,核准設立,餐廳餐館
154992,88202522,耕饗饌餐飲,臺北市中山區北安路621巷18號一樓,核准設立,餐廳餐館
154993,88202635,優逗餐館,臺北市北投區裕民六路114巷22號1樓,核准設立,餐廳餐館
154994,88202699,豐大盛小吃店,臺北市大安區和平東路2段118巷41號,核准設立,餐廳餐館
154995,88202706,宮崎興業行,臺北市中山區四平街30號1樓,核准設立,餐廳餐館
154996,88202749,田宇庄串燒屋,臺北市信義區林口街74號,核准設立,餐廳餐館
154997,88202776,民昇自助餐店,臺北市中山區民生東路1段38號,核准設立,餐廳餐館
154998,88202781,喵亨利點心工坊,臺北市南港區研究院路2段7之8號,核准設立,餐廳餐館
154999,88202847,徙巷商行,臺北市文山區木柵里木柵路3段49巷12號,核准設立,餐廳餐館
155000,88202945,新永成商號,臺北市大安區辛亥路2段165號1樓,核准設立,餐廳餐館
155001,88202950,龍治魁商店,臺北市信義區莊敬路355號1樓,核准設立,餐廳餐館
155002,88202972,庭忠越式傳統牛肉河粉小吃店,臺北市中山區中原街35號1樓,核准設立,餐廳餐館
155003,88202987,讚點小吃店,臺北市萬華區昆明街196號,核准設立,餐廳餐館
155004,88203016,哈魯春居酒屋,臺北市松山區市民大道4段261號1樓,核准設立,餐廳餐館
155005,88203070,合記港式燒臘店,臺北市大安區復興南路2段358號1樓,核准設立,餐廳餐館
155006,88203091,晨千輕食館,臺北市松山區南京東路5段210號1樓,核准設立,餐廳餐館
155007,88203156,淺食小館,臺北市信義區莊敬路373號1樓,核准設立,餐廳餐館
155008,88203178,樑記便當,臺北市大安區敦化南路1段151號1樓,核准設立,餐廳餐館
155009,88203206,湘琳法式餐盒,臺北市北投區溫泉里溫泉路24之2號1樓,核准設立,餐廳餐館
155010,88203276,中山職人商行,臺北市中山區錦州街320號1樓,核准設立,餐廳餐館
155012,88203331,米魯共和國工作坊,臺北市中山區林森北路119巷18號1樓,核准設立,餐廳餐館
155013,88203395,米樂餐廳,臺北市中山區林森北路107巷72號1樓,核准設立,餐廳餐館
155014,88203424,隋吉商行,臺北市信義區忠孝東路4段553巷22弄2之1號,核准設立,餐廳餐館
155015,88203450,勤謙食堂,臺北市大安區敦化南路1段160巷24號1樓,核准設立,餐廳餐館
155016,88203466,俊民小吃店,臺北市信義區莊敬路420之1號,核准設立,餐廳餐館
155017,88203542,微酵涼果飲專賣店,臺北市士林區忠誠路2段40巷14弄11號1樓,核准設立,餐廳餐館
155018,88203557,好康小吃店,臺北市中山區長春路89之3號1樓,核准設立,餐廳餐館
155019,88203563,佳佳蒜味肉羹,臺北市中山區新生北路3段82巷38號1樓,核准設立,餐廳餐館
155020,88203711,亨昂便當店,臺北市大同區長安西路204號,核准設立,餐廳餐館
155021,88203775,達恆食行,臺北市大同區重慶北路1段83巷28號1樓,核准設立,餐廳餐館
155022,88203819,寶米丸手作專門店,臺北市內湖區港墘路86號1樓,核准設立,餐廳餐館
155023,88203846,食鼎鵝肉,臺北市文山區萬壽路7號,核准設立,餐廳餐館
155024,88203867,人人早午餐,臺北市大安區文昌街145號,核准設立,餐廳餐館
155025,88204021,朝食暮想商行,臺北市中正區羅斯福路3段14號,核准設立,餐廳餐館
155026,88204063,丼魂餐飲,臺北市大同區萬全街40巷12號,核准設立,餐廳餐館
155027,88204084,一辣食堂,臺北市士林區福華路148號1樓,核准設立,餐廳餐館
155028,88204107,幸運草商行,臺北市萬華區長沙街2段88號1樓,核准設立,餐廳餐館
155029,88204161,重良號,臺北市松山區光復北路11巷60號1樓,核准設立,餐廳餐館
155030,88204177,春日晟商行,臺北市中山區五常街85號1樓,核准設立,餐廳餐館
155031,88204182,天津雞肉飯,臺北市中山區天津街63號1樓,核准設立,餐廳餐館
155032,88204248,熟穗食品工作坊,臺北市松山區南京東路5段250巷36弄1號,核准設立,餐廳餐館
155033,88204253,房角石咖啡行,臺北市中正區愛國東路38號1樓,核准設立,餐廳餐館
155034,88204296,塩狗熱狗館,臺北市信義區仁愛路4段452巷8號,核准設立,餐廳餐館
155035,88204388,捷璠實業社,臺北市大同區天水路6號,核准設立,餐廳餐館
155036,88204394,安安越南美食,臺北市中山區中山北路2段59巷51號,核准設立,餐廳餐館
155038,88204704,與貓漫舞咖啡館,臺北市大同區民權西路144巷9號1樓,核准設立,餐廳餐館
155039,88204710,至富餐飲國際企業社,臺北市大同區華陰街33號,核准設立,餐廳餐館
155040,88204850,以太小館,臺北市信義區基隆路1段117號,核准設立,餐廳餐館
155041,88204900,常一富商行,臺北市中山區吉林路89號,核准設立,餐廳餐館
155042,88204991,宜明小吃店,臺北市中山區雙城街16號1樓,核准設立,餐廳餐館
155044,88205400,柒玖海南雞飯,臺北市大安區通安街79號,核准設立,餐廳餐館
155045,88205464,尼約得茶飲,臺北市內湖區金龍路230號,核准設立,餐廳餐館
155046,88205540,日常時光小吃店,臺北市信義區忠孝東路5段177號,核准設立,餐廳餐館
155047,88205648,敬時里里工作室,臺北市中山區新生北路1段98號,核准設立,餐廳餐館
155048,88205725,凱寧義大利麵館,臺北市中正區羅斯福路3段316巷8弄3之3號,核准設立,餐廳餐館
155049,88205730,初肉肉餐飲,臺北市信義區吳興街284巷7之4號,核准設立,餐廳餐館
155050,88205773,築田便當,臺北市信義區忠孝東路5段191號1樓,核准設立,餐廳餐館
155051,88205823,涼麵王麵館,臺北市士林區德行東路109巷45號1樓,核准設立,餐廳餐館
155052,88205865,富凱坊,臺北市南港區玉成街156號1樓,核准設立,餐廳餐館
155053,88205871,聯利商行,臺北市信義區松隆路102號17樓之1,核准設立,餐廳餐館
